GISID,mapId,mapcoords_,mapcoords1,Colony
105706,1382690,166.796044,-77.66809926,Turks Head Tryggve
105717,1382721,166.4484297,-77.65984749,Little Razorback
105728,1382749,166.3325583,-77.67909317,Tent Island
105730,1382769,166.7767321,-77.67084864,Turks Head Tryggve
105740,1382802,166.5063654,-77.69007743,Big Razorback
105746,1382818,166.4291178,-77.65984749,Little Razorback
105762,1382859,166.4870535,-77.68184014,Big Razorback
105779,1382907,166.7187964,-77.66534927,Turks Head Tryggve
105788,1382937,166.3518702,-77.66809926,Inaccessible Island
105799,1382970,166.796044,-77.67084864,Turks Head Tryggve
105803,1382991,166.4677416,-77.66534927,Little Razorback
105810,1383014,166.7381083,-77.66259868,Turks Head Tryggve
105817,1383040,166.390494,-77.65984749,Inaccessible Island
105824,1383066,166.5256773,-77.68733227,Big Razorback
105825,1383069,166.4484297,-77.68184014,Big Razorback
105834,1383107,166.9312273,-77.70379421,South Base
105835,1383111,166.4677416,-77.65984749,Little Razorback
105838,1383118,166.8732916,-77.72297241,Hutton Cliffs
105859,1383187,166.7574202,-77.66534927,Turks Head Tryggve
105861,1383190,166.3325583,-77.65434329,Inaccessible Island
105875,1383226,166.390494,-77.68733227,Tent Island
105893,1383279,166.6994845,-77.65434329,Turks Head Tryggve
105900,1383299,166.5063654,-77.67909317,Big Razorback
105901,1383301,166.796044,-77.74758682,Turtle Rock
105904,1383318,166.3518702,-77.67084864,Tent Island
105907,1383329,166.8153559,-77.66534927,Turks Head Tryggve
105913,1383344,166.6994845,-77.65709569,Turks Head Tryggve
105925,1383380,166.3325583,-77.68458651,Tent Island
105932,1383399,166.3132464,-77.66259868,Inaccessible Island
105943,1383428,166.4291178,-77.66809926,Little Razorback
105948,1383446,166.3711821,-77.65984749,Inaccessible Island
105973,1383514,166.3325583,-77.66534927,Inaccessible Island
105975,1383527,166.3518702,-77.67909317,Tent Island
105977,1383531,166.5256773,-77.68184014,Big Razorback
105979,1383542,166.5256773,-77.66809926,Little Razorback
105995,1383595,166.6801726,-77.65434329,Turks Head Tryggve
106002,1383619,166.6801726,-77.65709569,Turks Head Tryggve
106003,1383620,166.7767321,-77.66534927,Turks Head Tryggve
106005,1383627,166.7381083,-77.65984749,Turks Head Tryggve
106008,1383637,166.3325583,-77.67359742,Tent Island
106010,1383643,166.4484297,-77.67359742,Big Razorback
106012,1383647,166.3325583,-77.67084864,Tent Island
106039,1383730,166.3325583,-77.68184014,Tent Island
106041,1383734,166.3711821,-77.66259868,Inaccessible Island
106063,1383795,166.8539797,-77.72023447,Hutton Cliffs
106073,1383824,166.4870535,-77.68733227,Big Razorback
106075,1383834,166.7381083,-77.74212115,Turtle Rock
106080,1383871,166.7574202,-77.74485429,Turtle Rock
106084,1383889,166.7574202,-77.67084864,Turks Head Tryggve
106091,1383923,166.7574202,-77.73938742,Turtle Rock
106097,1383947,166.796044,-77.66534927,Turks Head Tryggve
106100,1383963,166.4677416,-77.67084864,Little Razorback
106101,1383967,166.3325583,-77.66809926,Inaccessible Island
106104,1383976,166.390494,-77.65709569,Inaccessible Island
106106,1383978,166.8539797,-77.72844648,Hutton Cliffs
106109,1383991,166.4870535,-77.67359742,Little Razorback
106114,1384001,166.7767321,-77.73938742,Turtle Rock
106119,1384011,166.7187964,-77.66259868,Turks Head Tryggve
106132,1384046,166.3132464,-77.65984749,Inaccessible Island
106137,1384060,166.9119154,-77.70379421,South Base
106141,1384074,166.4677416,-77.6763456,Big Razorback
106147,1384088,166.7574202,-77.66809926,Turks Head Tryggve
106154,1384115,166.3711821,-77.65434329,Inaccessible Island
106156,1384123,166.3325583,-77.6763456,Tent Island
106160,1384132,166.4870535,-77.66259868,Little Razorback
106163,1384162,166.4484297,-77.6763456,Big Razorback
106171,1384179,166.390494,-77.68458651,Tent Island
106174,1384194,166.9312273,-77.70105206,South Base
106190,1384235,166.3711821,-77.65709569,Inaccessible Island
106193,1384247,166.3518702,-77.68184014,Tent Island
106196,1384257,166.8539797,-77.72570974,Hutton Cliffs
106205,1384283,166.8732916,-77.72023447,Hutton Cliffs
106213,1384306,166.3132464,-77.66534927,Inaccessible Island
106217,1384325,166.8926035,-77.70105206,South Base
106222,1384341,166.7381083,-77.66534927,Turks Head Tryggve
106228,1384378,166.5063654,-77.67084864,Little Razorback
106237,1384413,166.3518702,-77.66534927,Inaccessible Island
106240,1384426,166.6801726,-77.65159028,Turks Head Tryggve
106245,1384441,166.4677416,-77.68733227,Big Razorback
106251,1384461,166.4870535,-77.67909317,Big Razorback
106256,1384478,166.5256773,-77.66534927,Little Razorback
106267,1384512,166.390494,-77.69007743,Tent Island
106274,1384523,166.3711821,-77.66534927,Inaccessible Island
106278,1384533,166.4484297,-77.66259868,Little Razorback
106283,1384547,166.5256773,-77.6763456,Big Razorback
106288,1384563,166.4677416,-77.67909317,Big Razorback
106290,1384567,166.3518702,-77.65709569,Inaccessible Island
106306,1384639,166.5063654,-77.68184014,Big Razorback
106323,1384690,166.7767321,-77.74212115,Turtle Rock
106324,1384692,166.4677416,-77.68184014,Big Razorback
106327,1384697,166.9119154,-77.7092767,South Base
106334,1384723,166.3518702,-77.65984749,Inaccessible Island
106337,1384729,166.8346678,-77.73665308,Hutton Cliffs
106339,1384735,166.8346678,-77.72844648,Hutton Cliffs
106344,1384742,166.4291178,-77.66534927,Little Razorback
106350,1384756,166.4677416,-77.69007743,Big Razorback
106388,1384881,166.3711821,-77.6763456,Tent Island
106392,1384894,166.4677416,-77.66259868,Little Razorback
106396,1384912,166.5063654,-77.68458651,Big Razorback
106413,1384961,166.8539797,-77.73118262,Hutton Cliffs
106422,1384983,166.5063654,-77.66259868,Little Razorback
106439,1385016,166.5256773,-77.68458651,Big Razorback
106440,1385018,166.7574202,-77.74212115,Turtle Rock
106444,1385027,166.3711821,-77.69282199,Tent Island
106483,1385123,166.6994845,-77.66259868,Turks Head Tryggve
106487,1385142,166.390494,-77.66259868,Inaccessible Island
106490,1385154,166.3711821,-77.68458651,Tent Island
106497,1385169,166.7767321,-77.74758682,Turtle Rock
106501,1385183,166.8539797,-77.72297241,Hutton Cliffs
106504,1385190,166.3518702,-77.65434329,Inaccessible Island
106507,1385198,166.5256773,-77.67909317,Big Razorback
106508,1385203,166.7574202,-77.75031875,Turtle Rock
106517,1385237,166.9312273,-77.6983093,South Base
106530,1385286,166.3518702,-77.69282199,Tent Island
106547,1385334,166.3518702,-77.69007743,Tent Island
106549,1385336,166.5256773,-77.67084864,Little Razorback
106563,1385370,166.4484297,-77.68458651,Big Razorback
106569,1385385,166.9119154,-77.70653575,South Base
106577,1385437,166.8153559,-77.66809926,Turks Head Tryggve
106587,1385480,166.4291178,-77.66259868,Little Razorback
106591,1385492,166.3711821,-77.68184014,Tent Island
106599,1385508,166.7767321,-77.66809926,Turks Head Tryggve
106604,1385518,166.4870535,-77.68458651,Big Razorback
106614,1385549,166.3711821,-77.69556595,Tent Island
106620,1385559,166.4870535,-77.66534927,Little Razorback
106628,1385580,166.3711821,-77.67359742,Tent Island
106637,1385612,166.7574202,-77.65984749,Turks Head Tryggve
106639,1385616,166.8926035,-77.70379421,South Base
106644,1385629,166.8539797,-77.73665308,Hutton Cliffs
106657,1385665,166.3711821,-77.69007743,Tent Island
106670,1385715,166.7187964,-77.65709569,Turks Head Tryggve
106686,1385760,166.390494,-77.69282199,Tent Island
106688,1385765,166.796044,-77.74212115,Turtle Rock
106689,1385768,166.3518702,-77.68458651,Tent Island
106705,1385805,166.4484297,-77.67909317,Big Razorback
106708,1385812,166.8732916,-77.72570974,Hutton Cliffs
106710,1385822,166.3711821,-77.67909317,Tent Island
106711,1385825,166.5063654,-77.66534927,Little Razorback
106729,1385869,166.3711821,-77.68733227,Tent Island
106730,1385871,166.3518702,-77.66259868,Inaccessible Island
106734,1385881,166.4870535,-77.67084864,Little Razorback
108226,1396812,166.5272688,-77.68548121,Big Razorback
108227,1396814,166.3727736,-77.68548121,Tent Island
108231,1396829,166.488645,-77.68822678,Big Razorback
108238,1396860,166.3920855,-77.68548121,Tent Island
108243,1396873,166.4693331,-77.68822678,Big Razorback
108247,1396884,166.3920855,-77.69097175,Tent Island
108250,1396894,166.3534617,-77.69097175,Tent Island
108258,1396918,166.7396998,-77.74301174,Turtle Rock
108259,1396922,166.4693331,-77.66899514,Little Razorback
108262,1396930,166.5079569,-77.67174433,Little Razorback
108264,1396937,166.5079569,-77.67724089,Big Razorback
108274,1396972,166.5079569,-77.68548121,Big Razorback
108287,1396998,166.4307093,-77.66899514,Little Razorback
108289,1397004,166.488645,-77.67724089,Big Razorback
108291,1397008,166.4693331,-77.68273504,Big Razorback
108319,1397078,166.7783236,-77.74574468,Turtle Rock
108332,1397124,166.7590117,-77.74847702,Turtle Rock
108335,1397133,166.488645,-77.67998827,Big Razorback
108338,1397137,166.3920855,-77.69645987,Tent Island
108341,1397140,166.3534617,-77.67724089,Tent Island
108350,1397168,166.7783236,-77.66624535,Turks Head Tryggve
108356,1397179,166.488645,-77.69097175,Big Razorback
108358,1397198,166.5272688,-77.68273504,Big Razorback
108371,1397247,166.488645,-77.68273504,Big Razorback
108372,1397250,166.4500212,-77.68548121,Big Razorback
108379,1397265,166.3727736,-77.67449291,Tent Island
108405,1397333,166.4500212,-77.67998827,Big Razorback
108410,1397347,166.3341498,-77.68273504,Tent Island
108417,1397375,166.3534617,-77.69371611,Tent Island
108436,1397425,166.3341498,-77.66624535,Inaccessible Island
108460,1397493,166.3534617,-77.68548121,Tent Island
108471,1397519,166.5272688,-77.68822678,Big Razorback
108474,1397526,166.3341498,-77.66899514,Tent Island
108485,1397563,166.3727736,-77.67724089,Tent Island
108488,1397572,166.5079569,-77.67449291,Big Razorback
108489,1397575,166.3341498,-77.67998827,Tent Island
108491,1397580,166.3534617,-77.67174433,Tent Island
108500,1397602,166.7783236,-77.7402782,Turtle Rock
108504,1397620,166.7396998,-77.66899514,Turks Head Tryggve
108508,1397631,166.7783236,-77.74847702,Turtle Rock
108514,1397646,166.3727736,-77.69097175,Tent Island
108515,1397649,166.488645,-77.67174433,Little Razorback
108522,1397663,166.3727736,-77.69645987,Tent Island
108568,1397809,166.5079569,-77.66899514,Little Razorback
108570,1397814,166.3920855,-77.68273504,Tent Island
108582,1397852,166.3341498,-77.67449291,Tent Island
108596,1397888,166.4500212,-77.68273504,Big Razorback
108603,1397905,166.3727736,-77.69371611,Tent Island
108606,1397911,166.3341498,-77.67174433,Tent Island
108609,1397921,166.7783236,-77.74301174,Turtle Rock
108612,1397927,166.7590117,-77.66899514,Turks Head Tryggve
108618,1397949,166.4693331,-77.68548121,Big Razorback
108625,1397966,166.5079569,-77.68822678,Big Razorback
108630,1397991,166.7203879,-77.66624535,Turks Head Tryggve
108637,1398008,166.4500212,-77.67449291,Big Razorback
108649,1398045,166.7590117,-77.7402782,Turtle Rock
108658,1398069,166.4693331,-77.67449291,Big Razorback
108660,1398075,166.5272688,-77.66899514,Little Razorback
108665,1398090,166.3534617,-77.67998827,Tent Island
108667,1398092,166.7396998,-77.66624535,Turks Head Tryggve
108682,1398128,166.7783236,-77.66899514,Turks Head Tryggve
108698,1398154,166.7590117,-77.74574468,Turtle Rock
108703,1398164,166.5079569,-77.68273504,Big Razorback
108704,1398165,166.5272688,-77.67724089,Big Razorback
108715,1398189,166.3920855,-77.69371611,Tent Island
108719,1398194,166.3341498,-77.67724089,Tent Island
108727,1398209,166.7590117,-77.74301174,Turtle Rock
108739,1398225,166.4693331,-77.67174433,Little Razorback
108740,1398234,166.4500212,-77.67724089,Big Razorback
108752,1398273,166.4693331,-77.67724089,Big Razorback
108755,1398287,166.3341498,-77.68548121,Tent Island
108765,1398319,166.5272688,-77.67998827,Big Razorback
108766,1398327,166.5272688,-77.67174433,Little Razorback
108768,1398330,166.7396998,-77.74574468,Turtle Rock
108770,1398336,166.3727736,-77.68273504,Tent Island
108780,1398362,166.3534617,-77.66624535,Inaccessible Island
108781,1398368,166.7590117,-77.75120876,Turtle Rock
108786,1398385,166.3534617,-77.67449291,Tent Island
108797,1398413,166.3727736,-77.67998827,Tent Island
108806,1398434,166.3727736,-77.68822678,Tent Island
108808,1398440,166.7590117,-77.66624535,Turks Head Tryggve
108811,1398443,166.4693331,-77.67998827,Big Razorback
108819,1398455,166.3534617,-77.68273504,Tent Island
108825,1398475,166.3534617,-77.68822678,Tent Island
108829,1398484,166.5079569,-77.67998827,Big Razorback
108832,1398491,166.488645,-77.66899514,Little Razorback
108833,1398494,166.488645,-77.68548121,Big Razorback
108834,1398499,166.3920855,-77.68822678,Tent Island
108843,1398521,166.4500212,-77.66899514,Little Razorback
110703,1423544,166.4538869,-77.65875635,Little Razorback
110705,1423556,166.8980607,-77.71093045,South Base
110706,1423561,166.8787488,-77.71914859,Hutton Cliffs
110713,1423587,166.4925107,-77.68075092,Big Razorback
110716,1423592,166.3380155,-77.67250749,Tent Island
110720,1423606,166.3766393,-77.69173373,Tent Island
110724,1423619,166.5311345,-77.66425862,Little Razorback
110731,1423649,166.7435655,-77.74377055,Turtle Rock
110737,1423661,166.5118226,-77.6752559,Big Razorback
110751,1423704,166.8015012,-77.66425862,Turks Head Tryggve
110769,1423787,166.7821893,-77.74103718,Turtle Rock
110771,1423794,166.5118226,-77.68624353,Big Razorback
110777,1423810,166.9173726,-77.69996451,South Base
110780,1423837,166.4731988,-77.68075092,Big Razorback
110782,1423841,166.5118226,-77.66700884,Little Razorback
110785,1423850,166.4731988,-77.68624353,Big Razorback
110787,1423863,166.7435655,-77.74103718,Turtle Rock
110788,1423875,166.3573274,-77.68624353,Tent Island
110790,1423880,166.4731988,-77.67250749,Little Razorback
110812,1423943,166.9173726,-77.70544868,South Base
110816,1423955,166.3380155,-77.68898893,Tent Island
110823,1423985,166.4538869,-77.68349753,Big Razorback
110838,1424037,166.4538869,-77.66425862,Little Razorback
110840,1424040,166.5311345,-77.68624353,Big Razorback
110842,1424043,166.7821893,-77.66975847,Turks Head Tryggve
110844,1424050,166.4731988,-77.68349753,Big Razorback
110849,1424059,166.5311345,-77.66700884,Little Razorback
110854,1424078,166.4925107,-77.66975847,Little Razorback
110858,1424093,166.4538869,-77.66700884,Little Razorback
110877,1424150,166.8208131,-77.66150779,Turks Head Tryggve
110884,1424178,166.434575,-77.66150779,Little Razorback
110889,1424195,166.7049417,-77.66150779,Turks Head Tryggve
110913,1424249,166.7435655,-77.65875635,Turks Head Tryggve
110933,1424307,166.3766393,-77.65875635,Inaccessible Island
110940,1424337,166.5311345,-77.68349753,Big Razorback
110944,1424359,166.6856298,-77.65600432,Turks Head Tryggve
110945,1424360,166.3959512,-77.65600432,Inaccessible Island
110948,1424368,166.4731988,-77.66700884,Little Razorback
110950,1424372,166.3959512,-77.69447793,Tent Island
110953,1424383,166.3766393,-77.68075092,Tent Island
110954,1424389,166.7049417,-77.66425862,Turks Head Tryggve
110961,1424409,166.5311345,-77.66975847,Little Razorback
110970,1424453,166.8787488,-77.70544868,South Base
110972,1424462,166.8980607,-77.69996451,South Base
110974,1424466,166.7435655,-77.66975847,Turks Head Tryggve
110982,1424485,166.3380155,-77.68624353,Tent Island
110984,1424488,166.3573274,-77.67800371,Tent Island
110988,1424496,166.7242536,-77.65875635,Turks Head Tryggve
110989,1424504,166.7821893,-77.73830321,Turtle Rock
110994,1424516,166.840125,-77.73283346,Hutton Cliffs
110996,1424519,166.4538869,-77.6752559,Big Razorback
111001,1424529,166.7435655,-77.66700884,Turks Head Tryggve
111003,1424531,166.7628774,-77.66975847,Turks Head Tryggve
111008,1424556,166.8594369,-77.73009769,Hutton Cliffs
111009,1424560,166.5118226,-77.66425862,Little Razorback
111014,1424578,166.3766393,-77.68898893,Tent Island
111021,1424602,166.3380155,-77.66425862,Inaccessible Island
111025,1424613,166.3766393,-77.66150779,Inaccessible Island
111031,1424633,166.5311345,-77.68075092,Big Razorback
111054,1424707,166.7242536,-77.65600432,Turks Head Tryggve
111059,1424724,166.4925107,-77.68349753,Big Razorback
111060,1424725,166.7821893,-77.74377055,Turtle Rock
111063,1424740,166.7628774,-77.66150779,Turks Head Tryggve
111069,1424753,166.840125,-77.73556864,Hutton Cliffs
111070,1424757,166.8594369,-77.72188677,Hutton Cliffs
111077,1424773,166.8594369,-77.71914859,Hutton Cliffs
111079,1424775,166.7628774,-77.73830321,Turtle Rock
111080,1424776,166.3187036,-77.66425862,Inaccessible Island
111081,1424778,166.6856298,-77.66150779,Turks Head Tryggve
111094,1424820,166.3959512,-77.66150779,Inaccessible Island
111095,1424821,166.8787488,-77.7027069,South Base
111104,1424844,166.3766393,-77.65600432,Inaccessible Island
111118,1424878,166.6856298,-77.65325167,Turks Head Tryggve
111123,1424890,166.3766393,-77.66425862,Inaccessible Island
111126,1424904,166.3573274,-77.68898893,Tent Island
111132,1424921,166.5118226,-77.68349753,Big Razorback
111144,1424949,166.9366845,-77.69722152,South Base
111149,1424968,166.7821893,-77.74923549,Turtle Rock
111154,1424983,166.3380155,-77.65875635,Inaccessible Island
